time,cidade,regiao,temp_c,feelslike_c,humidity,precip_mm,wind_kph,pressure_mb,uv,vis_km,condicao,is_day
2026-07-04 20:00:00,Manaus,Norte,25.1,29.1,83,1.3,7.8,1006.3,2,6.5,Nublado,1
2026-07-04 21:00:00,Belo Horizonte,Sul,34.4,26.0,95,4.5,14.3,1009.7,3,6.3,Neblina,0
2026-07-04 22:00:00,Manaus,Sudeste,25.6,28.0,95,5.3,7.7,1004.3,5,10.1,Ensolarado,1
2026-07-04 23:00:00,Porto Alegre,Sudeste,22.6,27.3,57,3.1,15.0,1008.2,6,6.6,Chuva leve,0
2026-07-05 00:00:00,Manaus,Sudeste,21.6,28.6,40,2.6,7.9,1006.8,7,6.3,Ensolarado,1
2026-07-05 01:00:00,Porto Alegre,Sul,21.0,28.5,92,1.7,6.6,1010.0,4,9.4,Parcialmente nublado,1
2026-07-05 02:00:00,Capanema,Sul,22.5,27.0,99,0.0,15.6,1006.9,11,8.4,Parcialmente nublado,0
2026-07-05 03:00:00,Capanema,Norte,34.6,23.7,43,2.7,4.8,1001.4,4,4.4,Chuva leve,1
2026-07-05 04:00:00,São Paulo,Norte,21.2,32.5,43,0.2,11.9,1009.3,5,7.2,Neblina,0
2026-07-05 05:00:00,Belo Horizonte,Sul,32.6,25.2,73,4.8,13.3,1016.7,6,5.2,Neblina,1
2026-07-05 06:00:00,Capanema,Norte,24.0,31.7,64,1.9,10.3,1010.6,7,11.8,Tempestade,0
2026-07-05 07:00:00,Porto Alegre,Sul,30.2,22.3,73,1.4,12.1,1006.9,2,6.2,Chuva leve,1
2026-07-05 08:00:00,Manaus,Norte,19.6,22.6,66,2.8,11.8,1016.1,3,9.5,Parcialmente nublado,0
2026-07-05 09:00:00,Manaus,Sudeste,24.9,31.4,85,0.2,13.9,1006.1,9,8.7,Ensolarado,1
2026-07-05 10:00:00,São Paulo,Sul,16.9,34.0,68,0.4,3.0,1014.1,7,11.5,Nublado,1
2026-07-05 11:00:00,Manaus,Norte,25.1,29.3,61,0.1,9.8,1018.7,10,6.3,Nublado,0
2026-07-05 12:00:00,Capanema,Sul,28.9,21.4,96,0.9,9.3,998.7,8,7.9,Parcialmente nublado,0
2026-07-05 13:00:00,Manaus,Sul,29.8,31.6,62,0.3,7.9,1018.2,5,10.1,Nublado,0
2026-07-05 14:00:00,Capanema,Norte,25.0,23.3,93,3.1,4.5,1028.2,2,7.5,Parcialmente nublado,1
2026-07-05 15:00:00,Capanema,Norte,23.2,22.6,63,1.0,9.6,1018.1,8,7.3,Nublado,1
2026-07-05 16:00:00,Belo Horizonte,Sul,25.4,27.6,71,1.5,12.1,1015.2,1,2.2,Nublado,1
2026-07-05 17:00:00,São Paulo,Sul,22.1,25.0,67,9.7,10.0,1024.6,9,11.4,Tempestade,0
2026-07-05 18:00:00,Porto Alegre,Norte,22.1,30.3,50,1.2,8.8,1012.9,1,5.5,Ensolarado,0
2026-07-05 19:00:00,Capanema,Sudeste,23.0,29.1,98,0.9,15.8,1014.0,0,9.1,Nublado,1
2026-07-05 20:00:00,São Paulo,Sudeste,26.1,25.6,93,6.9,10.2,1006.1,5,10.6,Tempestade,1
2026-07-05 21:00:00,Porto Alegre,Sudeste,32.2,29.5,59,0.6,7.8,997.1,5,7.4,Chuva leve,0
2026-07-05 22:00:00,Manaus,Sul,31.5,35.9,41,0.5,10.5,998.7,2,9.9,Neblina,1
2026-07-05 23:00:00,São Paulo,Sudeste,23.4,25.9,61,1.7,7.7,1018.7,6,6.4,Nublado,1
2026-07-06 00:00:00,São Paulo,Sul,20.9,28.4,79,6.2,10.6,1006.3,5,8.3,Tempestade,0
2026-07-06 01:00:00,São Paulo,Norte,21.3,29.4,62,4.6,7.0,1012.0,8,8.8,Chuva leve,0
2026-07-06 02:00:00,Manaus,Sudeste,17.6,29.3,48,1.1,5.8,1022.1,4,8.6,Neblina,1
2026-07-06 03:00:00,Manaus,Norte,28.6,35.4,61,4.6,11.3,1013.7,2,9.2,Neblina,1
2026-07-06 04:00:00,São Paulo,Sudeste,18.0,31.6,42,3.4,8.5,999.0,9,6.2,Chuva leve,0
2026-07-06 05:00:00,Belo Horizonte,Sudeste,13.7,23.1,99,0.7,5.2,1031.4,8,7.8,Tempestade,0
2026-07-06 06:00:00,Capanema,Norte,28.6,23.2,93,3.4,8.3,1023.5,3,11.3,Parcialmente nublado,1
2026-07-06 07:00:00,Manaus,Norte,28.4,26.5,62,0.8,11.2,1003.8,0,5.3,Ensolarado,1
2026-07-06 08:00:00,Belo Horizonte,Sul,19.6,29.3,44,3.6,4.9,1018.5,11,7.2,Parcialmente nublado,1
2026-07-06 09:00:00,Manaus,Norte,26.5,31.1,62,1.2,11.5,1020.2,1,4.6,Chuva leve,1
2026-07-06 10:00:00,São Paulo,Sul,18.4,31.1,91,0.2,14.3,1009.0,3,6.8,Neblina,0
2026-07-06 11:00:00,Belo Horizonte,Sul,24.5,26.9,61,0.1,13.5,1014.1,1,6.7,Chuva leve,1
2026-07-06 12:00:00,Porto Alegre,Norte,26.8,29.4,96,1.2,14.8,1013.4,4,6.3,Nublado,0
2026-07-06 13:00:00,Capanema,Sudeste,28.5,33.4,57,0.2,3.5,1002.1,0,7.2,Parcialmente nublado,1
2026-07-06 14:00:00,Capanema,Sudeste,27.0,29.1,67,2.6,12.5,1032.8,2,9.3,Tempestade,1
2026-07-06 15:00:00,Manaus,Sudeste,15.5,28.5,81,0.4,9.2,1007.7,0,8.9,Chuva leve,1
2026-07-06 16:00:00,Capanema,Norte,26.5,30.9,72,3.3,11.0,1034.6,0,9.9,Nublado,1
2026-07-06 17:00:00,Porto Alegre,Sudeste,35.9,27.9,49,0.4,10.0,1012.5,10,10.8,Nublado,0
2026-07-06 18:00:00,Belo Horizonte,Sul,27.0,29.8,95,0.1,7.5,1008.5,6,8.1,Neblina,1
2026-07-06 19:00:00,Belo Horizonte,Norte,18.1,34.5,76,5.4,12.8,1015.8,6,6.7,Ensolarado,0
2026-07-06 20:00:00,São Paulo,Sul,21.4,22.4,68,0.2,10.4,1006.8,9,8.4,Neblina,1
2026-07-06 21:00:00,Belo Horizonte,Sudeste,22.4,26.3,88,1.5,8.4,999.5,10,8.9,Neblina,1
2026-07-06 22:00:00,Manaus,Sudeste,13.3,24.7,57,0.1,13.1,1017.6,4,5.1,Nublado,0
2026-07-06 23:00:00,Porto Alegre,Sudeste,25.5,24.4,46,1.0,10.6,1022.0,7,8.4,Nublado,1
2026-07-07 00:00:00,São Paulo,Sul,23.2,24.8,46,2.5,7.5,999.6,0,9.7,Chuva leve,0
2026-07-07 01:00:00,Manaus,Sudeste,23.5,18.5,77,0.7,10.8,1020.4,10,10.0,Chuva leve,0
2026-07-07 02:00:00,Manaus,Sul,24.4,25.3,96,1.5,11.8,1022.9,2,6.7,Neblina,0
2026-07-07 03:00:00,Manaus,Norte,21.4,31.3,40,1.9,11.6,1015.2,0,6.8,Chuva leve,0
2026-07-07 04:00:00,Capanema,Norte,29.3,22.1,41,2.7,9.3,1004.6,4,10.5,Neblina,0
2026-07-07 05:00:00,Manaus,Norte,25.9,20.1,80,1.2,7.4,1016.1,0,7.4,Neblina,0
2026-07-07 06:00:00,Capanema,Sudeste,22.3,24.7,56,3.9,11.1,1004.8,7,7.7,Tempestade,1
2026-07-07 07:00:00,Belo Horizonte,Sul,27.2,23.9,90,1.7,12.0,1011.2,11,7.0,Tempestade,0
2026-07-07 08:00:00,Capanema,Sudeste,26.8,30.4,63,1.0,10.4,1002.1,0,7.6,Neblina,0
2026-07-07 09:00:00,Manaus,Norte,20.2,34.0,96,0.4,12.6,1009.8,8,8.1,Nublado,1
2026-07-07 10:00:00,Porto Alegre,Norte,24.1,35.9,90,7.2,7.4,1024.2,4,6.5,Chuva leve,0
2026-07-07 11:00:00,Porto Alegre,Sudeste,24.1,24.1,83,1.8,6.8,1012.5,10,6.1,Nublado,0
2026-07-07 12:00:00,Belo Horizonte,Sudeste,22.1,29.4,81,3.2,9.7,1021.2,1,7.0,Chuva leve,0
2026-07-07 13:00:00,Manaus,Sudeste,18.2,26.9,76,1.5,6.8,1001.5,6,11.8,Tempestade,1
2026-07-07 14:00:00,Capanema,Sul,21.9,28.7,40,5.9,12.7,998.2,0,6.2,Ensolarado,0
2026-07-07 15:00:00,Porto Alegre,Sudeste,31.3,29.3,97,1.1,9.4,1016.0,9,8.2,Neblina,0
2026-07-07 16:00:00,São Paulo,Norte,21.8,26.7,68,0.3,13.5,1020.9,3,12.0,Ensolarado,0
2026-07-07 17:00:00,Manaus,Norte,29.5,23.2,83,0.5,6.4,1012.9,7,8.6,Ensolarado,0
2026-07-07 18:00:00,Manaus,Sul,24.8,23.9,47,1.1,10.8,1027.3,2,7.7,Neblina,1
2026-07-07 19:00:00,São Paulo,Sudeste,25.8,27.8,51,1.8,10.8,996.1,3,8.3,Tempestade,1
2026-07-07 20:00:00,Porto Alegre,Sul,18.9,28.5,95,5.3,11.5,1000.1,2,9.3,Tempestade,0
2026-07-07 21:00:00,São Paulo,Sudeste,30.8,24.5,87,2.3,9.5,1016.6,4,7.4,Parcialmente nublado,1
2026-07-07 22:00:00,Belo Horizonte,Norte,35.3,26.1,58,1.3,11.1,1026.6,4,9.7,Parcialmente nublado,0
2026-07-07 23:00:00,Capanema,Sudeste,21.5,31.7,90,0.1,12.6,1016.9,8,9.4,Ensolarado,1
2026-07-08 00:00:00,Capanema,Sudeste,31.5,27.1,92,1.3,7.1,1013.3,9,6.7,Nublado,0
2026-07-08 01:00:00,Porto Alegre,Norte,18.7,28.9,53,2.0,11.7,1017.2,0,12.0,Parcialmente nublado,1
2026-07-08 02:00:00,São Paulo,Norte,24.7,33.0,67,0.0,6.0,1018.1,2,7.8,Ensolarado,0
2026-07-08 03:00:00,Manaus,Norte,19.1,27.6,59,1.2,6.4,1000.7,10,8.3,Neblina,1
2026-07-08 04:00:00,Manaus,Sudeste,26.9,25.2,65,0.2,8.6,1020.4,2,6.5,Parcialmente nublado,1
2026-07-08 05:00:00,Manaus,Sul,24.0,25.1,47,1.7,15.0,1008.9,1,5.3,Nublado,1
2026-07-08 06:00:00,Belo Horizonte,Sudeste,24.7,29.5,93,0.7,6.6,1015.0,0,5.2,Tempestade,0
2026-07-08 07:00:00,Belo Horizonte,Sul,31.6,21.0,80,4.9,7.1,1021.6,9,7.5,Neblina,0
2026-07-08 08:00:00,Manaus,Sudeste,31.2,33.0,59,0.9,6.7,1006.0,7,10.0,Ensolarado,0
2026-07-08 09:00:00,Porto Alegre,Sudeste,24.1,31.7,69,2.5,12.2,1012.2,6,7.9,Neblina,0
2026-07-08 10:00:00,Belo Horizonte,Sudeste,30.5,21.6,46,2.5,12.0,1005.2,11,6.9,Neblina,1
2026-07-08 11:00:00,Belo Horizonte,Sudeste,30.8,25.0,75,0.2,14.2,1002.5,4,7.3,Nublado,0
2026-07-08 12:00:00,Capanema,Sul,30.5,25.0,48,0.1,6.4,1011.5,8,8.6,Neblina,1
2026-07-08 13:00:00,Capanema,Sudeste,25.7,29.2,76,0.2,8.8,1006.8,2,5.8,Parcialmente nublado,0
2026-07-08 14:00:00,Porto Alegre,Norte,26.7,24.0,97,0.1,14.8,999.7,3,6.7,Nublado,1
2026-07-08 15:00:00,Belo Horizonte,Norte,23.6,17.5,42,1.0,7.2,1000.6,0,9.6,Tempestade,1
2026-07-08 16:00:00,Belo Horizonte,Sudeste,36.7,31.9,86,0.1,10.3,993.0,10,7.9,Chuva leve,0
2026-07-08 17:00:00,São Paulo,Sul,27.0,17.8,91,4.6,8.4,1003.6,4,7.8,Chuva leve,0
2026-07-08 18:00:00,Porto Alegre,Norte,24.6,33.8,88,1.0,10.8,1025.7,5,7.4,Tempestade,1
2026-07-08 19:00:00,Porto Alegre,Norte,27.5,25.5,53,1.0,9.6,1025.0,11,7.1,Tempestade,0
2026-07-08 20:00:00,São Paulo,Norte,26.4,26.9,41,2.1,14.5,1018.2,4,9.0,Ensolarado,1
2026-07-08 21:00:00,São Paulo,Sudeste,35.3,25.9,44,6.8,13.2,1019.0,1,7.0,Tempestade,1
2026-07-08 22:00:00,Capanema,Norte,24.9,25.2,72,1.8,11.1,988.6,11,8.0,Parcialmente nublado,0
2026-07-08 23:00:00,Porto Alegre,Sul,28.8,27.3,62,2.0,8.4,1019.0,7,8.0,Nublado,1
2026-07-09 00:00:00,Porto Alegre,Sul,24.4,25.9,89,0.9,10.9,1027.1,1,10.8,Neblina,0
2026-07-09 01:00:00,São Paulo,Sul,16.6,23.6,93,1.6,9.5,1014.6,2,7.6,Parcialmente nublado,0
2026-07-09 02:00:00,Manaus,Norte,25.0,29.4,51,1.1,10.4,1012.2,4,5.1,Nublado,1
2026-07-09 03:00:00,Manaus,Norte,29.3,26.1,65,1.6,12.4,1011.6,0,5.1,Ensolarado,0
2026-07-09 04:00:00,Capanema,Sul,25.7,34.9,40,7.4,13.4,1008.8,10,11.2,Ensolarado,1
2026-07-09 05:00:00,Manaus,Norte,19.2,23.5,47,0.9,7.8,1033.1,10,5.8,Neblina,1
2026-07-09 06:00:00,Manaus,Sul,32.9,29.0,67,1.3,10.3,1005.4,7,8.9,Ensolarado,1
2026-07-09 07:00:00,Manaus,Sudeste,19.1,24.9,54,2.9,8.3,1012.5,11,5.2,Neblina,1
2026-07-09 08:00:00,Belo Horizonte,Sudeste,21.1,24.5,40,3.5,9.6,1009.4,6,4.4,Nublado,1
2026-07-09 09:00:00,Capanema,Sudeste,19.4,26.9,41,7.0,11.1,1006.6,5,8.4,Ensolarado,0
2026-07-09 10:00:00,São Paulo,Norte,19.8,29.6,94,0.3,12.0,1021.6,4,7.2,Tempestade,0
2026-07-09 11:00:00,Manaus,Sudeste,25.2,30.2,52,2.2,8.6,1010.2,11,4.7,Neblina,0
2026-07-09 12:00:00,Belo Horizonte,Sudeste,28.1,26.4,67,4.8,10.9,1041.9,4,10.4,Parcialmente nublado,1
2026-07-09 13:00:00,Manaus,Sul,22.1,33.3,57,0.3,9.9,1020.7,10,10.8,Ensolarado,1
2026-07-09 14:00:00,Belo Horizonte,Sul,27.8,30.3,77,1.6,8.4,1018.1,4,8.4,Tempestade,1
2026-07-09 15:00:00,Capanema,Sul,28.8,28.2,46,0.2,8.1,1016.5,5,10.2,Nublado,0
2026-07-09 16:00:00,Manaus,Sudeste,23.4,29.8,56,2.0,7.6,1010.8,11,9.6,Chuva leve,1
2026-07-09 17:00:00,Belo Horizonte,Sul,17.4,23.0,92,1.3,6.9,1012.0,11,10.1,Ensolarado,1
2026-07-09 18:00:00,Porto Alegre,Sudeste,32.6,31.6,93,1.6,7.2,1029.6,5,7.2,Chuva leve,0
2026-07-09 19:00:00,Porto Alegre,Norte,21.6,21.8,76,1.9,11.7,1029.3,2,10.9,Ensolarado,0
2026-07-09 20:00:00,Belo Horizonte,Sudeste,13.9,28.7,84,0.1,12.0,1005.4,9,6.0,Parcialmente nublado,1
2026-07-09 21:00:00,Manaus,Sul,23.1,26.7,41,0.2,11.1,1011.1,5,11.1,Neblina,0
2026-07-09 22:00:00,Manaus,Sul,27.9,21.3,95,1.1,10.3,1017.3,3,9.8,Ensolarado,0
2026-07-09 23:00:00,Capanema,Sul,28.7,22.1,57,0.2,9.8,1004.7,3,8.2,Ensolarado,1
2026-07-10 00:00:00,Capanema,Sul,19.3,26.9,49,0.6,13.0,1011.2,2,6.4,Ensolarado,1
2026-07-10 01:00:00,São Paulo,Norte,15.8,26.6,84,7.5,9.9,1010.8,10,6.6,Chuva leve,1
2026-07-10 02:00:00,Capanema,Norte,26.5,24.0,81,0.5,8.0,997.6,5,6.8,Nublado,1
2026-07-10 03:00:00,Manaus,Sudeste,27.6,25.4,95,2.2,11.9,1008.7,11,9.6,Nublado,1
2026-07-10 04:00:00,São Paulo,Sul,30.6,21.1,66,1.5,11.8,1031.6,0,6.9,Tempestade,0
2026-07-10 05:00:00,Capanema,Norte,30.0,21.2,65,0.2,7.7,1019.8,5,9.3,Ensolarado,0
2026-07-10 06:00:00,Belo Horizonte,Norte,25.7,25.7,88,2.0,11.7,1023.9,7,8.8,Parcialmente nublado,1
2026-07-10 07:00:00,Porto Alegre,Norte,20.4,19.7,64,4.7,14.0,1013.5,7,9.3,Parcialmente nublado,1
2026-07-10 08:00:00,Capanema,Sul,22.6,26.1,99,1.0,10.3,1015.5,10,8.3,Chuva leve,0
2026-07-10 09:00:00,Capanema,Norte,23.8,28.8,72,1.0,11.7,1035.8,2,9.6,Chuva leve,0
2026-07-10 10:00:00,Belo Horizonte,Sul,20.4,26.2,44,1.0,9.2,1016.4,11,5.0,Tempestade,0
2026-07-10 11:00:00,Manaus,Norte,30.4,28.9,91,0.3,10.8,999.5,1,6.5,Neblina,1
2026-07-10 12:00:00,Belo Horizonte,Norte,30.1,24.0,71,12.9,14.5,1009.4,1,7.8,Nublado,0
2026-07-10 13:00:00,Capanema,Sul,18.0,18.9,78,1.6,10.6,995.7,0,6.1,Parcialmente nublado,1
2026-07-10 14:00:00,Manaus,Sul,23.4,29.1,75,2.0,9.5,1009.1,6,2.9,Neblina,1
2026-07-10 15:00:00,São Paulo,Sul,35.3,25.8,95,0.9,8.2,995.1,6,9.2,Tempestade,1
2026-07-10 16:00:00,Capanema,Norte,30.8,22.5,49,4.3,9.6,1005.4,4,7.2,Tempestade,0
2026-07-10 17:00:00,Belo Horizonte,Sudeste,25.9,25.5,96,2.9,9.0,1001.5,5,6.6,Parcialmente nublado,1
2026-07-10 18:00:00,São Paulo,Sudeste,30.5,23.8,62,0.0,8.6,1017.1,11,7.6,Parcialmente nublado,0
2026-07-10 19:00:00,Porto Alegre,Sul,33.2,30.1,60,3.4,13.6,1013.9,0,11.4,Nublado,1
2026-07-10 20:00:00,São Paulo,Sul,25.5,23.1,46,0.2,11.1,1020.3,11,7.3,Nublado,1
2026-07-10 21:00:00,Belo Horizonte,Sudeste,18.2,23.5,69,2.4,7.6,995.2,9,4.1,Neblina,1
2026-07-10 22:00:00,São Paulo,Sudeste,29.3,26.7,59,6.6,7.6,1005.0,11,6.3,Nublado,1
2026-07-10 23:00:00,Belo Horizonte,Sul,29.6,27.0,50,2.2,12.1,1016.0,8,8.0,Ensolarado,0
2026-07-11 00:00:00,Capanema,Sul,20.0,25.9,57,2.3,13.0,1011.6,0,9.6,Tempestade,1
2026-07-11 01:00:00,Manaus,Sul,26.3,18.8,58,0.2,11.0,1006.0,2,5.6,Tempestade,1
2026-07-11 02:00:00,Porto Alegre,Sudeste,21.0,20.4,86,1.9,13.9,1018.1,3,5.0,Neblina,1
2026-07-11 03:00:00,Manaus,Sudeste,16.8,27.5,61,0.2,8.4,993.5,10,9.7,Tempestade,1
2026-07-11 04:00:00,Manaus,Sudeste,26.1,22.4,83,3.3,11.6,1018.4,7,6.0,Ensolarado,0
2026-07-11 05:00:00,Manaus,Sul,32.3,29.0,93,0.4,12.0,1010.3,10,8.9,Nublado,1
2026-07-11 06:00:00,Belo Horizonte,Norte,26.6,17.6,47,0.6,14.4,1020.2,11,8.1,Tempestade,0
2026-07-11 07:00:00,Belo Horizonte,Sudeste,25.9,24.9,60,0.5,4.9,1006.3,4,7.0,Parcialmente nublado,0
2026-07-11 08:00:00,Porto Alegre,Norte,18.3,22.0,82,1.1,11.4,1014.1,10,9.8,Parcialmente nublado,1
2026-07-11 09:00:00,Belo Horizonte,Norte,28.1,21.0,89,0.3,12.2,1015.3,4,6.5,Ensolarado,0
2026-07-11 10:00:00,Belo Horizonte,Sudeste,22.2,20.7,59,0.3,8.8,1011.8,6,7.8,Chuva leve,0
2026-07-11 11:00:00,Belo Horizonte,Sudeste,21.1,25.7,51,0.3,6.3,1016.4,2,7.7,Nublado,0
2026-07-11 12:00:00,Belo Horizonte,Sudeste,29.4,23.9,91,0.1,11.3,1004.4,3,7.6,Chuva leve,0
2026-07-11 13:00:00,Capanema,Sul,18.9,24.4,46,0.2,11.0,1013.8,5,6.4,Ensolarado,1
2026-07-11 14:00:00,Porto Alegre,Norte,23.9,22.2,69,1.0,7.7,1008.5,10,10.3,Neblina,1
2026-07-11 15:00:00,Belo Horizonte,Norte,19.3,30.3,95,6.2,10.6,1005.3,11,7.2,Tempestade,0
2026-07-11 16:00:00,Porto Alegre,Norte,23.5,26.8,64,2.0,9.2,1013.6,11,9.9,Ensolarado,1
2026-07-11 17:00:00,São Paulo,Norte,14.0,25.3,71,0.6,5.3,1004.8,2,8.2,Ensolarado,0
2026-07-11 18:00:00,Capanema,Sul,27.7,29.4,68,2.0,12.0,1004.3,2,1.0,Neblina,1
2026-07-11 19:00:00,Belo Horizonte,Sudeste,27.0,27.0,91,0.6,9.3,1009.0,8,7.8,Nublado,1
2026-07-11 20:00:00,Capanema,Sudeste,35.9,23.7,57,1.7,12.9,1002.8,6,9.4,Chuva leve,1
2026-07-11 21:00:00,Capanema,Sul,26.2,28.1,63,1.4,8.9,1007.1,3,9.4,Neblina,1
2026-07-11 22:00:00,São Paulo,Sudeste,20.5,33.5,61,0.2,8.9,1010.1,3,8.6,Neblina,0
2026-07-11 23:00:00,Porto Alegre,Norte,30.0,25.7,61,5.0,13.8,1005.0,3,10.4,Chuva leve,0
2026-07-12 00:00:00,Capanema,Sul,29.8,28.7,66,1.1,14.1,1009.9,1,8.6,Parcialmente nublado,0
2026-07-12 01:00:00,Manaus,Sul,31.5,31.5,88,3.2,3.7,1021.5,4,6.0,Tempestade,1
2026-07-12 02:00:00,São Paulo,Norte,15.2,27.3,61,0.5,10.8,997.9,4,11.1,Parcialmente nublado,0
2026-07-12 03:00:00,Manaus,Sul,21.5,30.8,56,1.3,9.9,1019.8,2,7.3,Tempestade,0
2026-07-12 04:00:00,São Paulo,Norte,20.5,25.9,51,0.3,11.2,1015.2,5,8.8,Tempestade,0
2026-07-12 05:00:00,Manaus,Sul,32.6,17.5,96,0.1,8.1,1002.2,9,5.9,Neblina,0
2026-07-12 06:00:00,Manaus,Sudeste,29.0,21.5,94,0.8,11.7,1012.0,3,7.9,Chuva leve,1
2026-07-12 07:00:00,Capanema,Norte,30.7,29.1,66,2.1,0.6,1018.5,5,9.3,Neblina,1
2026-07-12 08:00:00,Capanema,Sudeste,19.6,33.8,57,0.1,15.7,1005.9,1,6.3,Chuva leve,0
2026-07-12 09:00:00,São Paulo,Sul,25.7,23.8,40,1.9,9.9,1014.5,7,9.9,Tempestade,0
2026-07-12 10:00:00,Porto Alegre,Sul,16.9,33.1,61,2.1,11.3,1029.7,2,8.5,Neblina,1
2026-07-12 11:00:00,Capanema,Sul,19.5,22.5,63,0.5,7.0,1009.4,5,8.4,Parcialmente nublado,1
2026-07-12 12:00:00,Capanema,Sul,25.6,25.3,95,2.6,8.6,1007.6,5,9.4,Nublado,0
2026-07-12 13:00:00,Belo Horizonte,Sul,26.1,26.7,68,0.3,3.3,1001.5,1,7.5,Nublado,1
2026-07-12 14:00:00,Capanema,Sudeste,27.0,28.7,52,1.9,8.4,1014.3,11,9.8,Parcialmente nublado,0
2026-07-12 15:00:00,Porto Alegre,Norte,21.7,29.1,95,0.6,11.4,1033.9,8,4.5,Nublado,1
2026-07-12 16:00:00,Belo Horizonte,Sul,27.1,26.6,96,4.1,12.7,1005.5,4,7.1,Ensolarado,1
2026-07-12 17:00:00,Manaus,Sul,25.0,36.8,77,8.7,9.3,1016.5,9,7.0,Neblina,1
2026-07-12 18:00:00,Manaus,Sul,32.9,28.1,58,1.1,11.2,1004.9,11,9.6,Ensolarado,1
2026-07-12 19:00:00,Belo Horizonte,Sudeste,22.9,24.3,46,0.1,11.0,1017.6,6,9.1,Neblina,0
2026-07-12 20:00:00,Belo Horizonte,Sul,15.8,34.1,48,0.3,10.9,1007.5,3,8.4,Nublado,1
2026-07-12 21:00:00,Belo Horizonte,Sul,28.1,27.9,83,0.8,8.4,1013.0,9,9.5,Parcialmente nublado,1
2026-07-12 22:00:00,São Paulo,Sul,26.7,32.1,87,1.8,11.3,1024.1,6,8.8,Ensolarado,0
2026-07-12 23:00:00,Porto Alegre,Norte,20.6,20.5,85,3.0,11.3,999.6,10,6.7,Parcialmente nublado,0
2026-07-13 00:00:00,Porto Alegre,Norte,23.4,27.6,81,1.5,9.3,995.8,8,9.8,Neblina,0
2026-07-13 01:00:00,Manaus,Sul,26.0,25.7,82,4.6,9.0,1009.0,4,10.0,Tempestade,0
2026-07-13 02:00:00,Manaus,Norte,23.1,24.9,47,2.2,9.9,1028.6,9,10.3,Chuva leve,1
2026-07-13 03:00:00,Manaus,Sul,19.4,27.7,48,2.9,11.4,1016.2,1,7.8,Chuva leve,0
2026-07-13 04:00:00,Capanema,Sul,24.0,31.5,49,0.3,13.3,1004.1,3,8.8,Parcialmente nublado,0
2026-07-13 05:00:00,Manaus,Norte,29.4,26.4,66,0.1,10.8,1016.4,4,7.0,Chuva leve,0
2026-07-13 06:00:00,Belo Horizonte,Norte,23.2,32.7,97,1.6,5.7,1022.7,5,6.3,Tempestade,0
2026-07-13 07:00:00,Manaus,Sul,26.1,22.1,88,0.5,12.3,1018.1,4,10.0,Ensolarado,1
2026-07-13 08:00:00,Belo Horizonte,Norte,24.1,28.3,71,1.2,9.0,1015.7,3,8.2,Nublado,0
2026-07-13 09:00:00,São Paulo,Norte,18.8,29.1,68,0.7,10.3,1025.6,0,6.1,Parcialmente nublado,0
2026-07-13 10:00:00,Capanema,Norte,24.5,17.5,54,3.9,6.1,1006.6,9,5.9,Nublado,0
2026-07-13 11:00:00,Capanema,Sudeste,22.8,28.9,44,0.5,11.0,1004.7,10,8.3,Chuva leve,0
2026-07-13 12:00:00,Porto Alegre,Sudeste,28.8,26.0,48,0.5,15.1,1017.0,1,7.8,Parcialmente nublado,1
2026-07-13 13:00:00,São Paulo,Sudeste,31.2,28.6,83,2.4,14.5,1018.0,9,9.8,Neblina,0
2026-07-13 14:00:00,Belo Horizonte,Sudeste,29.4,31.8,53,2.7,12.7,1019.2,3,8.6,Parcialmente nublado,0
2026-07-13 15:00:00,São Paulo,Sudeste,21.3,27.9,89,0.5,3.0,1006.9,3,4.4,Ensolarado,1
2026-07-13 16:00:00,Capanema,Sul,19.2,25.9,58,2.0,11.3,1006.7,4,4.5,Parcialmente nublado,1
2026-07-13 17:00:00,Belo Horizonte,Norte,17.4,21.0,44,5.8,8.0,1000.9,5,10.4,Ensolarado,1
2026-07-13 18:00:00,São Paulo,Sudeste,25.8,26.7,41,4.3,9.7,1022.8,3,11.2,Parcialmente nublado,0
2026-07-13 19:00:00,Capanema,Norte,21.5,32.8,83,0.5,10.4,1017.2,0,8.3,Tempestade,1
2026-07-13 20:00:00,Belo Horizonte,Sul,19.4,14.6,86,1.6,9.5,1011.6,3,7.2,Parcialmente nublado,0
2026-07-13 21:00:00,Belo Horizonte,Norte,34.8,31.7,57,0.6,11.0,1036.3,3,11.7,Chuva leve,0
2026-07-13 22:00:00,Capanema,Norte,27.4,29.5,91,0.5,13.4,999.3,0,9.3,Tempestade,0
2026-07-13 23:00:00,Belo Horizonte,Sul,26.7,26.8,72,0.0,14.1,998.6,1,5.3,Chuva leve,0
2026-07-14 00:00:00,Capanema,Sul,26.4,29.4,96,0.0,9.8,1024.9,1,4.0,Chuva leve,0
2026-07-14 01:00:00,Manaus,Norte,33.1,31.6,51,6.9,8.0,1027.9,5,7.9,Neblina,1
2026-07-14 02:00:00,Manaus,Norte,24.2,25.2,97,1.4,9.7,1010.7,11,6.0,Chuva leve,0
2026-07-14 03:00:00,Belo Horizonte,Sul,28.1,27.4,57,1.5,10.6,1015.2,10,4.8,Parcialmente nublado,0
2026-07-14 04:00:00,Belo Horizonte,Sudeste,29.5,27.0,81,0.0,8.0,1002.3,3,8.8,Tempestade,0
